id,activity_date,total_steps,active_minutes,total_distance,tracker_distance,logged_activities_distance,very_active_distance,moderately_active_distance,light_active_distance,sedentary_active_distance,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,calories
2873212765,2016-04-22,7286,414,4.9,4.9,0,0.46,0,4.42,0.02,46,0,366,1028,2241
2873212765,2016-04-23,9317,365,6.35,6.35,0,2.09,0.23,4.02,0.01,28,5,330,1077,2021
2873212765,2016-04-24,6873,239,4.68,4.68,0,3,0.06,1.62,0,46,1,190,1203,1898
2873212765,2016-04-25,7373,361,4.95,4.95,0,0,0,4.95,0,0,0,359,1081,1907
2873212765,2016-04-26,8242,318,5.54,5.54,0,0.12,0.18,5.24,0,2,5,309,1124,1882
2873212765,2016-04-27,3516,245,2.36,2.36,0,0,0,2.36,0,46,0,197,1197,1966
2873212765,2016-04-28,7913,250,5.41,5.41,0,2.16,0.34,2.91,0,28,7,213,1192,1835
2873212765,2016-04-29,7365,251,4.95,4.95,0,1.36,1.41,2.18,0,20,23,206,1191,1780
2873212765,2016-04-30,8452,275,5.68,5.68,0,0.33,1.08,4.26,0.01,5,20,248,1167,1830
2873212765,2016-05-01,7399,223,4.97,4.97,0,0.49,1.04,3.44,0,7,18,196,1219,1739
2873212765,2016-05-02,7525,343,5.06,5.06,0,0,0.21,4.83,0.02,0,7,334,1099,1878
2873212765,2016-05-03,7412,372,4.98,4.98,0,0.06,0.25,4.66,0.01,1,6,363,1070,1906
2873212765,2016-05-04,8278,422,5.56,5.56,0,0,0,5.56,0,0,0,420,1020,2015
2873212765,2016-05-05,8314,349,5.61,5.61,0,0.78,0.8,4.03,0,13,23,311,1093,1971
2873212765,2016-05-06,7063,377,4.75,4.75,0,0,0.12,4.61,0.01,0,5,370,1065,1910
2873212765,2016-05-07,4940,140,3.38,3.38,0,2.28,0.55,0.55,0,75,11,52,1302,1897
2873212765,2016-05-08,8168,374,5.54,5.54,0,2.9,0,2.64,0,46,0,326,1068,2096
2873212765,2016-05-09,7726,347,5.19,5.19,0,0,0,5.19,0,0,0,345,1095,1906
2873212765,2016-05-10,8275,375,5.56,5.56,0,0,0,5.55,0.01,0,0,373,1067,1962
2873212765,2016-05-11,6440,321,4.33,4.33,0,0,0,4.32,0.01,0,0,319,1121,1826
2873212765,2016-05-12,7566,270,5.11,5.11,0,0,0,5.11,0,0,0,268,720,1431
3372868164,2016-04-12,4747,282,3.24,3.24,0,0,0,3.23,0.01,0,0,280,1160,1788
3372868164,2016-04-13,9715,397,6.63,6.63,0,0.99,0.34,5.27,0.02,16,8,371,1045,2093
3372868164,2016-04-14,8844,403,6.03,6.03,0,0.34,1.03,4.65,0.01,6,25,370,1039,2065
3372868164,2016-04-15,7451,337,5.08,5.08,0,0,0,5.06,0.02,0,0,335,1105,1908
3372868164,2016-04-16,6905,358,4.73,4.73,0,0,0,4.7,0.029999999,0,0,356,1084,1908
3372868164,2016-04-17,8199,337,5.88,5.88,0,1.41,0.1,4.36,0.01,11,2,322,1105,1964
3372868164,2016-04-18,6798,372,4.64,4.64,0,1.08,0.2,3.35,0,20,7,343,1070,2014
3372868164,2016-04-19,7711,378,5.26,5.26,0,0,0,5.24,0.02,0,0,376,1064,1985
3372868164,2016-04-20,4880,294,3.33,3.33,0,0.84,0.09,2.38,0.02,15,3,274,1148,1867
3372868164,2016-04-21,8857,405,6.07,6.07,0,1.15,0.26,4.64,0.01,18,9,376,1037,2124
3372868164,2016-04-22,3843,208,2.62,2.62,0,0,0,2.61,0.01,0,0,206,1234,1669
3372868164,2016-04-23,7396,327,5.07,5.07,0,1.4,0.08,3.58,0,20,2,303,1115,1995
3372868164,2016-04-24,6731,315,4.59,4.59,0,0.89,0.19,3.49,0.02,14,7,292,1127,1921
3372868164,2016-04-25,5995,418,4.09,4.09,0,0,0,4.09,0,0,0,416,1024,2010
3372868164,2016-04-26,8283,359,5.79,5.79,0,1.85,0.05,3.87,0.01,22,2,333,1083,2057
3372868164,2016-04-27,7904,385,5.42,5.42,0,1.58,0.63,3.19,0.01,24,13,346,1057,2095
3372868164,2016-04-28,5512,387,3.76,3.76,0,0,0,3.76,0,0,0,385,1055,1972
3372868164,2016-04-29,9135,404,6.23,6.23,0,0,0,6.22,0.01,0,0,402,1038,2044
3372868164,2016-04-30,5250,323,3.58,3.58,0,1.06,0.09,2.42,0.01,17,4,300,1119,1946
3372868164,2016-05-01,3077,174,2.1,2.1,0,0,0,2.09,0,0,0,172,842,1237
3977333714,2016-04-12,8856,196,5.98,5.98,0,3.06,0.91,2.01,0,44,19,131,777,1450
3977333714,2016-04-13,10035,232,6.71,6.71,0,2.03,2.13,2.55,0,31,46,153,754,1495
3977333714,2016-04-14,7641,244,5.11,5.11,0,0.32,0.97,3.82,0,5,23,214,801,1433
3977333714,2016-04-15,9010,242,6.06,6.06,0,1.05,1.75,3.26,0,15,42,183,644,1468
3977333714,2016-04-16,13459,269,9,9,0,2.03,4,2.97,0,31,83,153,663,1625
3977333714,2016-04-17,10415,276,6.97,6.97,0,0.7,2.35,3.92,0,11,58,205,600,1529
3977333714,2016-04-18,11663,315,7.8,7.8,0,0.25,3.73,3.82,0,4,95,214,605,1584
3977333714,2016-04-19,12414,309,8.78,8.78,0,2.24,2.45,3.96,0,19,67,221,738,1638
3977333714,2016-04-20,11658,266,7.83,7.83,0,0.2,4.35,3.28,0,2,98,164,845,1554
3977333714,2016-04-21,6093,244,4.08,4.08,0,0,0,4.06,0,0,0,242,712,1397
3977333714,2016-04-22,8911,235,5.96,5.96,0,2.33,0.58,3.06,0,33,12,188,731,1481
3977333714,2016-04-23,12058,346,8.07,8.07,0,0,4.22,3.85,0,0,92,252,724,1638
3977333714,2016-04-24,14112,256,10,10,0,3.27,4.56,2.17,0,30,95,129,660,1655
3977333714,2016-04-25,11177,194,8.48,8.48,0,5.62,0.43,2.41,0,50,9,133,781,1570
3977333714,2016-04-26,11388,274,7.62,7.62,0,0.45,4.22,2.95,0,7,95,170,797,1551
3977333714,2016-04-27,7193,188,5.04,5.04,0,0,0.42,4.62,0,0,10,176,714,1377
3977333714,2016-04-28,7114,215,4.88,4.88,0,1.37,0.29,3.22,0,15,8,190,804,1407
3977333714,2016-04-29,10645,220,7.75,7.75,0,3.74,1.3,2.71,0,36,32,150,744,1545
3977333714,2016-04-30,13238,291,9.2,9.2,0,3.69,2.1,3.41,0,43,52,194,687,1650
3977333714,2016-05-01,10414,207,7.07,7.07,0,2.67,1.98,2.41,0,41,40,124,691,1501
3977333714,2016-05-02,16520,345,11.05,11.05,0,1.54,6.48,3.02,0,24,143,176,713,1760
3977333714,2016-05-03,14335,348,9.59,9.59,0,3.32,1.74,4.53,0,47,41,258,594,1710
3977333714,2016-05-04,13559,254,9.44,9.44,0,1.81,4.58,2.89,0,14,96,142,852,1628
3977333714,2016-05-05,12312,282,8.58,8.58,0,1.76,4.11,2.71,0,14,88,178,680,1618
3977333714,2016-05-06,11677,254,8.28,8.28,0,3.11,2.51,2.67,0,29,55,168,676,1590
3977333714,2016-05-07,11550,296,7.73,7.73,0,0,4.13,3.59,0,0,86,208,703,1574
3977333714,2016-05-08,13585,298,9.09,9.09,0,0.68,5.24,3.17,0,9,116,171,688,1633
3977333714,2016-05-09,14687,283,10.08,10.08,0,0.77,5.6,3.55,0,8,122,151,1159,1667
3977333714,2016-05-10,13072,314,8.78,8.78,0,0.07,5.4,3.31,0,1,115,196,676,1630
3977333714,2016-05-11,746,15,0.5,0.5,0,0.37,0,0.13,0,4,0,9,13,52
4020332650,2016-04-12,8539,352,6.12,6.12,0,0.15,0.24,5.68,0,4,15,331,712,3654
4020332650,2016-04-13,0,2,0,0,0,0,0,0,0,0,0,0,1440,1981
4020332650,2016-04-14,108,5,0.08,0.08,0,0,0,0.03,0,0,0,3,1437,2011
4020332650,2016-04-15,1882,143,1.35,1.35,0,0.21,0.36,0.77,0,36,18,87,1299,2951
4020332650,2016-04-16,1982,143,1.42,1.42,0,0.45,0.37,0.59,0,65,21,55,1222,3051
4020332650,2016-04-17,16,4,0.01,0.01,0,0,0,0.01,0,0,0,2,1438,1990
4020332650,2016-04-18,62,4,0.04,0.04,0,0,0,0.04,0,0,0,2,1438,1995
4020332650,2016-04-19,0,2,0,0,0,0,0,0,0,0,0,0,1440,1980
4020332650,2016-04-20,0,2,0,0,0,0,0,0,0,0,0,0,1440,1980
4020332650,2016-04-21,0,2,0,0,0,0,0,0,0,0,0,0,1440,1980
4020332650,2016-04-22,0,2,0,0,0,0,0,0,0,0,0,0,1440,1980
4020332650,2016-04-23,0,2,0,0,0,0,0,0,0,0,0,0,1440,1980
4020332650,2016-04-24,0,2,0,0,0,0,0,0,0,0,0,0,1440,1980
4020332650,2016-04-25,0,2,0,0,0,0,0,0,0,0,0,0,1440,1980
4020332650,2016-04-26,0,2,0,0,0,0,0,0,0,0,0,0,1440,1980
4020332650,2016-04-27,0,2,0,0,0,0,0,0,0,0,0,0,1440,1980
4020332650,2016-04-28,0,2,0,0,0,0,0,0,0,0,0,0,1440,1980
4020332650,2016-04-29,0,2,0,0,0,0,0,0,0,0,0,0,1440,1980
4020332650,2016-04-30,0,2,0,0,0,0,0,0,0,0,0,0,1440,1980
4020332650,2016-05-01,0,2,0,0,0,0,0,0,0,0,0,0,1440,1980
4020332650,2016-05-02,475,44,0.34,0.34,0,0,0.04,0.29,0,0,11,31,1350,2207
4020332650,2016-05-03,4496,176,3.22,3.22,0,0,0,3.15,0.050000001,0,0,174,950,2828
4020332650,2016-05-04,10252,407,7.35,7.35,0,0.67,1.04,5.58,0,13,46,346,531,3879
4020332650,2016-05-05,11728,278,8.43,8.43,0,2.62,1.68,4.04,0.07,38,42,196,916,3429
4020332650,2016-05-06,4369,179,3.13,3.13,0,0,0,3.1,0.01,0,0,177,855,2704
4020332650,2016-05-07,6132,186,4.4,4.4,0,0,0,3.58,0,0,0,184,1256,2975
4020332650,2016-05-08,5862,265,4.2,4.2,0,0,0,4.15,0,0,0,263,775,3089
4020332650,2016-05-09,4556,183,3.27,3.27,0,0.2,0.12,2.94,0,3,5,173,1225,2785
4020332650,2016-05-10,5546,208,3.98,3.98,0,0,0,3.87,0.039999999,0,0,206,774,2926
4020332650,2016-05-11,3689,146,2.65,2.65,0,0.11,0.17,2.33,0,2,8,134,1296,2645
4020332650,2016-05-12,590,23,0.42,0.42,0,0,0,0.41,0,0,0,21,721,1120
4057192912,2016-04-12,5394,166,4.03,4.03,0,0,0,3.94,0,0,0,164,1276,2286
4057192912,2016-04-13,5974,162,4.47,4.47,0,0,0,4.37,0,0,0,160,1280,2306
4057192912,2016-04-14,0,2,0,0,0,0,0,0,0,0,0,0,1440,1776
4057192912,2016-04-15,3984,99,2.95,2.95,0,0.21,0.26,2.44,0,3,6,88,873,1527
4319703577,2016-04-12,7753,2,5.2,5.2,0,0,0,0,0,0,0,0,1440,2115
4319703577,2016-04-13,8204,121,5.5,5.5,0,0.53,0.59,1.31,0,8,15,96,1234,2135
4319703577,2016-04-14,10210,351,6.88,6.88,0,0.11,0.33,6.44,0,1,9,339,589,2302
4319703577,2016-04-15,5664,230,3.8,3.8,0,0,0,3.8,0,0,0,228,752,1985
4319703577,2016-04-16,4744,196,3.18,3.18,0,0,0,3.18,0,0,0,194,724,1884
4319703577,2016-04-17,29,5,0.02,0.02,0,0,0,0.02,0,0,0,3,1363,1464
4319703577,2016-04-18,2276,70,1.55,1.55,0,0.07,0.33,1.12,0,1,9,58,824,1632
4319703577,2016-04-19,8925,313,5.99,5.99,0,0,0,5.99,0,0,0,311,604,2200
4319703577,2016-04-20,8954,326,6.01,6.01,0,0,0.68,5.31,0,0,18,306,671,2220
4319703577,2016-04-21,3702,36,2.48,2.48,0,0,0,0.35,0,0,0,34,1265,1792
4319703577,2016-04-22,4500,198,3.02,3.02,0,0.06,0.81,2.15,0,1,19,176,709,1886
4319703577,2016-04-23,4935,235,3.31,3.31,0,0,0,3.31,0,0,0,233,546,1945
4319703577,2016-04-24,4081,199,2.74,2.74,0,0.06,0.2,2.47,0,1,5,191,692,1880
4319703577,2016-04-25,9259,400,6.21,6.21,0,0,0.28,5.93,0,0,8,390,544,2314
4319703577,2016-04-26,9899,319,6.64,6.64,0,0.57,0.92,5.15,0,8,21,288,649,2236
4319703577,2016-04-27,10780,355,7.23,7.23,0,0.41,1.92,4.91,0,6,47,300,680,2324
4319703577,2016-04-28,10817,382,7.28,7.28,0,1.01,0.33,5.94,0,13,8,359,552,2367
4319703577,2016-04-29,7990,315,5.36,5.36,0,0.45,0.79,4.12,0,6,18,289,624,2175
4319703577,2016-04-30,8221,242,5.52,5.52,0,0.4,1.61,3.51,0,6,38,196,695,2092
4319703577,2016-05-01,1251,69,0.84,0.84,0,0,0,0.84,0,0,0,67,836,1593
4319703577,2016-05-02,9261,357,6.24,6.24,0,0,0.44,5.71,0,0,11,344,585,2270
4319703577,2016-05-03,9648,323,6.47,6.47,0,0.58,1.07,4.83,0,8,26,287,669,2235
4319703577,2016-05-04,10429,336,7.02,7.02,0,0.59,0.58,5.85,0,8,13,313,1106,2282
4319703577,2016-05-05,13658,391,9.49,9.49,0,2.63,1.41,5.45,0,27,34,328,957,2530
4319703577,2016-05-06,9524,333,6.42,6.42,0,0.41,0.47,5.46,0,6,11,314,692,2266
4319703577,2016-05-07,7937,312,5.33,5.33,0,0.19,1.05,4.08,0,3,28,279,586,2158
4319703577,2016-05-08,3672,155,2.46,2.46,0,0,0,2.46,0,0,0,153,603,1792
4319703577,2016-05-09,10378,392,6.96,6.96,0,0.14,0.56,6.25,0,2,14,374,490,2345
4319703577,2016-05-10,9487,346,6.37,6.37,0,0.21,0.46,5.7,0,3,12,329,555,2260
4319703577,2016-05-11,9129,334,6.13,6.13,0,0.2,0.74,5.18,0,3,18,311,574,2232
4319703577,2016-05-12,17,4,0.01,0.01,0,0,0,0.01,0,0,0,2,0,257
4388161847,2016-04-12,10122,2,7.78,7.78,0,0,0,0,0,0,0,0,1440,2955
4388161847,2016-04-13,10993,167,8.45,8.45,0,0.06,0.63,3.88,0,1,14,150,1275,3092
4388161847,2016-04-14,8863,266,6.82,6.82,0,0.13,1.07,5.62,0,10,35,219,945,2998
4388161847,2016-04-15,8758,301,6.73,6.73,0,0,0,6.73,0,0,0,299,837,3066
4388161847,2016-04-16,6580,270,5.06,5.06,0,0.21,0.4,4.45,0,6,9,253,609,3073
4388161847,2016-04-17,4660,203,3.58,3.58,0,0,0,3.58,0,0,0,201,721,2572
4388161847,2016-04-18,11009,276,9.1,9.1,0,3.56,0.4,5.14,0,27,8,239,1017,3274
4388161847,2016-04-19,10181,287,7.83,7.83,0,1.37,0.69,5.77,0,20,16,249,704,3015
4388161847,2016-04-20,10553,291,8.12,8.12,0,1.1,1.72,5.29,0,19,42,228,696,3083
4388161847,2016-04-21,10055,293,7.73,7.73,0,0.37,0.39,6.98,0,7,12,272,853,3069
4388161847,2016-04-22,12139,324,9.34,9.34,0,3.3,1.11,4.92,0,77,25,220,945,3544
4388161847,2016-04-23,13236,280,10.18,10.18,0,4.5,0.32,5.35,0,58,5,215,749,3306
4388161847,2016-04-24,10243,263,7.88,7.88,0,1.08,0.51,6.3,0,14,8,239,584,2885
4388161847,2016-04-25,12961,345,9.97,9.97,0,0.73,1.4,7.84,0,11,31,301,1054,3288
4388161847,2016-04-26,9461,263,7.28,7.28,0,0.94,1.06,5.27,0,14,23,224,673,2929
4388161847,2016-04-27,11193,302,8.61,8.61,0,0.7,2.51,5.39,0,11,48,241,684,3074
4388161847,2016-04-28,10074,264,7.75,7.75,0,1.29,0.43,6.03,0,19,9,234,878,2969
4388161847,2016-04-29,9232,267,7.1,7.1,0,0.8,0.89,5.42,0,13,16,236,1175,2979
4388161847,2016-04-30,12533,359,9.64,9.64,0,0.7,2,6.94,0,14,43,300,537,3283
4388161847,2016-05-01,10255,270,7.89,7.89,0,1.01,0.68,6.2,0,12,15,241,579,2926
4388161847,2016-05-02,10096,243,8.4,8.4,0,3.77,0.08,4.55,0,33,4,204,935,3147
4388161847,2016-05-03,12727,344,9.79,9.79,0,1.13,0.78,7.88,0,18,18,306,984,3290
4388161847,2016-05-04,12375,309,9.52,9.52,0,2.79,0.93,5.8,0,35,21,251,632,3162
4388161847,2016-05-05,9603,252,7.38,7.38,0,0.63,1.67,5.09,0,12,39,199,896,2899
4388161847,2016-05-06,13175,342,10.13,10.13,0,2.11,2.09,5.93,0,33,45,262,1100,3425
4388161847,2016-05-07,22770,438,17.54,17.54,0,9.45,2.77,5.33,0,120,56,260,508,4022
4388161847,2016-05-08,17298,325,14.38,14.38,0,9.89,1.26,3.23,0,107,38,178,576,3934
4388161847,2016-05-09,10218,285,7.86,7.86,0,0.34,0.73,6.79,0,6,19,258,1020,3013
4388161847,2016-05-10,10299,296,7.92,7.92,0,0.81,0.65,6.46,0,13,14,267,648,3061
4388161847,2016-05-11,10201,284,7.84,7.84,0,0.53,0.79,6.53,0,8,18,256,858,2954
4388161847,2016-05-12,3369,110,2.59,2.59,0,0,0,2.59,0,0,0,108,825,1623
4445114986,2016-04-12,3276,198,2.2,2.2,0,0,0,2.2,0,0,0,196,787,2113
4445114986,2016-04-13,2961,196,1.99,1.99,0,0,0,1.99,0,0,0,194,840,2095
4445114986,2016-04-14,3974,233,2.67,2.67,0,0,0,2.67,0,0,0,231,717,2194
4445114986,2016-04-15,7198,352,4.83,4.83,0,0,0,4.83,0,0,0,350,711,2496
4445114986,2016-04-16,3945,227,2.65,2.65,0,0,0,2.65,0,0,0,225,716,2180
4445114986,2016-04-17,2268,116,1.52,1.52,0,0,0,1.52,0,0,0,114,1219,1933
4445114986,2016-04-18,6155,195,4.24,4.24,0,2,0.29,1.95,0,25,6,162,1247,2248
4445114986,2016-04-19,2064,123,1.39,1.39,0,0,0,1.39,0,0,0,121,895,1954
4445114986,2016-04-20,2072,139,1.39,1.39,0,0,0,1.39,0,0,0,137,841,1974
4445114986,2016-04-21,3809,217,2.56,2.56,0,0,0,2.54,0,0,0,215,756,2150
4445114986,2016-04-22,6831,319,4.58,4.58,0,0,0,4.58,0,0,0,317,706,2432
4445114986,2016-04-23,4363,203,2.93,2.93,0,0,0,2.93,0,0,0,201,1239,2149
4445114986,2016-04-24,5002,246,3.36,3.36,0,0,0,3.36,0,0,0,244,1196,2247
4445114986,2016-04-25,3385,181,2.27,2.27,0,0,0,2.27,0,0,0,179,916,2070
4445114986,2016-04-26,6326,212,4.41,4.41,0,2.41,0.04,1.96,0,29,1,180,839,2291
4445114986,2016-04-27,7243,229,5.03,5.03,0,2.62,0.03,2.38,0,32,1,194,839,2361
4445114986,2016-04-28,4493,238,3.01,3.01,0,0,0,3.01,0,0,0,236,762,2203
4445114986,2016-04-29,4676,228,3.14,3.14,0,0,0,3.13,0,0,0,226,1106,2196
4445114986,2016-04-30,6222,292,4.18,4.18,0,0,0,4.18,0,0,0,290,797,2363
4445114986,2016-05-01,5232,242,3.51,3.51,0,0,0,3.51,0,0,0,240,741,2246
4445114986,2016-05-02,6910,233,4.75,4.75,0,2.21,0.19,2.35,0,27,4,200,667,2336
4445114986,2016-05-03,7502,267,5.18,5.18,0,2.48,0.11,2.58,0,30,2,233,725,2421
4445114986,2016-05-04,2923,182,1.96,1.96,0,0,0,1.96,0,0,0,180,897,2070
4445114986,2016-05-05,3800,195,2.55,2.55,0,0.12,0.24,2.18,0,2,6,185,734,2120
4445114986,2016-05-06,4514,231,3.03,3.03,0,0,0,3.03,0,0,0,229,809,2211
4445114986,2016-05-07,5183,140,3.59,3.59,0,2.13,0.19,1.25,0,26,4,108,866,2123
4445114986,2016-05-08,7303,318,4.9,4.9,0,0,0.25,4.65,0,0,8,308,733,2423
4445114986,2016-05-09,5275,268,3.54,3.54,0,0,0,3.54,0,0,0,266,641,2281
4445114986,2016-05-10,3915,233,2.63,2.63,0,0,0,2.63,0,0,0,231,783,2181
4445114986,2016-05-11,9105,290,6.11,6.11,0,2.25,1,2.86,0,34,22,232,622,2499
4445114986,2016-05-12,768,60,0.52,0.52,0,0,0,0.52,0,0,0,58,380,1212
4558609924,2016-04-12,5135,320,3.39,3.39,0,0,0,3.39,0,0,0,318,1122,1909
4558609924,2016-04-13,4978,155,3.29,3.29,0,1.24,0.44,1.61,0,19,7,127,1287,1722
4558609924,2016-04-14,6799,281,4.49,4.49,0,0,0,4.49,0,0,0,279,1161,1922
4558609924,2016-04-15,7795,311,5.15,5.15,0,0.59,0.84,3.73,0,17,30,262,1131,2121
4558609924,2016-04-16,7289,330,4.82,4.82,0,0.55,0.75,3.5,0,8,12,308,1112,1997
4558609924,2016-04-17,9634,332,6.4,6.4,0,0.55,1.14,4.71,0,7,19,304,1110,2117
4558609924,2016-04-18,8940,362,5.91,5.91,0,0.98,0.93,4,0,14,15,331,1080,2116
4558609924,2016-04-19,5401,260,3.57,3.57,0,0.05,0.36,3.16,0,1,9,248,1182,1876
4558609924,2016-04-20,4803,224,3.17,3.17,0,0,0,3.17,0,0,0,222,1218,1788
4558609924,2016-04-21,13743,461,9.08,9.08,0,0.42,0.97,7.7,0,6,21,432,844,2486
4558609924,2016-04-22,9601,320,6.35,6.35,0,1.37,1.5,3.47,0,20,25,273,1122,2094
4558609924,2016-04-23,6890,320,4.55,4.55,0,0.34,0.2,4.01,0,5,5,308,1122,2085
4558609924,2016-04-24,8563,397,5.66,5.66,0,0,0,5.65,0,0,0,395,1045,2173
4558609924,2016-04-25,8095,370,5.35,5.35,0,0.59,0.25,4.51,0,18,10,340,993,2225
4558609924,2016-04-26,9148,338,6.05,6.05,0,0.43,2.03,3.59,0,12,41,283,1062,2223
4558609924,2016-04-27,9557,355,6.32,6.32,0,1.96,0.89,3.46,0,27,14,312,1087,2098
4558609924,2016-04-28,9451,381,6.25,6.25,0,0.02,0.27,5.95,0,1,11,367,985,2185
4558609924,2016-04-29,7833,243,5.18,5.18,0,1.02,1.85,2.31,0,15,29,197,1096,1918
4558609924,2016-04-30,10319,331,6.82,6.82,0,0.47,1.89,4.46,0,7,29,293,1111,2105
4558609924,2016-05-01,3428,192,2.27,2.27,0,0,0,2.27,0,0,0,190,1121,1692
4558609924,2016-05-02,7891,385,5.22,5.22,0,0,0,5.22,0,0,0,383,1057,2066
4558609924,2016-05-03,5267,270,3.48,3.48,0,0.6,0.28,2.6,0,21,10,237,1172,1953
4558609924,2016-05-04,5232,254,3.46,3.46,0,0,0,3.46,0,0,0,252,1188,1842
4558609924,2016-05-05,10611,394,7.01,7.01,0,1.01,0.5,5.51,0,14,8,370,1048,2262
4558609924,2016-05-06,3755,204,2.48,2.48,0,0,0,2.48,0,0,0,202,1238,1722
4558609924,2016-05-07,8237,274,5.44,5.44,0,1.61,1,2.83,0,23,16,233,1116,1973
4558609924,2016-05-08,6543,341,4.33,4.33,0,1.8,0.5,2.02,0,66,35,238,1019,2666
4558609924,2016-05-09,11451,377,7.57,7.57,0,0.43,1.62,5.52,0,6,30,339,1065,2223
4558609924,2016-05-10,6435,251,4.25,4.25,0,0.74,1.12,2.39,0,11,18,220,1191,1889
4558609924,2016-05-11,9108,361,6.02,6.02,0,0.26,1.82,3.94,0,4,31,324,1081,2131
4558609924,2016-05-12,6307,249,4.17,4.17,0,0,0,4.17,0,0,0,247,736,1452
4702921684,2016-04-12,7213,265,5.88,5.88,0,0,0,5.85,0,0,0,263,718,2947
4702921684,2016-04-13,6877,260,5.58,5.58,0,0,0,5.58,0,0,0,258,777,2898
4702921684,2016-04-14,7860,273,6.37,6.37,0,0,0,6.37,0,0,0,271,772,2984
4702921684,2016-04-15,6506,267,5.28,5.28,0,0.07,0.42,4.79,0,1,8,256,944,2896
4702921684,2016-04-16,11140,364,9.03,9.03,0,0.24,1.25,7.54,0,3,24,335,556,3328
4702921684,2016-04-17,12692,382,10.29,10.29,0,0.96,3.46,5.88,0,12,66,302,437,3394
4702921684,2016-04-18,9105,245,7.38,7.38,0,1.82,1.49,4.07,0,22,30,191,890,3013
4702921684,2016-04-19,6708,199,5.44,5.44,0,0.88,0.37,4.19,0,10,8,179,757,2812
4702921684,2016-04-20,8793,293,7.13,7.13,0,0.16,1.23,5.73,0,2,29,260,717,3061
4702921684,2016-04-21,6530,191,5.3,5.3,0,0.31,2.05,2.94,0,4,41,144,901,2729
4702921684,2016-04-22,1664,74,1.35,1.35,0,0,0,1.35,0,0,0,72,1341,2241
4702921684,2016-04-23,15126,485,12.27,12.27,0,0.76,3.24,8.27,0,9,66,408,469,3691
4702921684,2016-04-24,15050,393,12.22,12.22,0,1.2,5.12,5.88,0,15,95,281,542,3538
4702921684,2016-04-25,9167,293,7.43,7.43,0,0.49,0.82,6.11,0,6,15,270,730,3064
4702921684,2016-04-26,6108,227,4.95,4.95,0,0.07,0.35,4.54,0,1,8,216,765,2784
4702921684,2016-04-27,7047,257,5.72,5.72,0,0.09,0.8,4.78,0,1,16,238,733,2908
4702921684,2016-04-28,9023,257,7.32,7.32,0,1.13,0.42,5.77,0,14,9,232,738,3033
4702921684,2016-04-29,9930,300,8.05,8.05,0,1.06,0.92,6.07,0,12,19,267,692,3165
4702921684,2016-04-30,10144,305,8.23,8.23,0,0.32,2.03,5.88,0,4,36,263,728,3115
4702921684,2016-05-01,0,2,0,0,0,0,0,0,0,0,0,0,1440,2017
4702921684,2016-05-02,7245,242,5.92,5.92,0,0.38,1.74,3.76,0,5,40,195,1131,2859
4702921684,2016-05-03,9454,315,7.67,7.67,0,0,0,7.67,0,0,0,313,729,3145
4702921684,2016-05-04,8161,272,6.62,6.62,0,0.34,0.73,5.54,0,4,15,251,757,3004
4702921684,2016-05-05,8614,256,6.99,6.99,0,0.67,0.22,6.09,0,8,5,241,745,3006
4702921684,2016-05-06,6943,226,5.63,5.63,0,0.08,0.66,4.87,0,1,16,207,682,2859
4702921684,2016-05-07,14370,492,11.65,11.65,0,0.37,2.31,8.97,0,5,46,439,577,3683
4702921684,2016-05-08,12857,328,10.43,10.43,0,0.68,6.21,3.54,0,9,125,192,1019,3287
4702921684,2016-05-09,8232,267,6.68,6.68,0,0,0.57,6.1,0,0,12,253,746,2990
4702921684,2016-05-10,10613,302,8.61,8.61,0,0.08,1.88,6.65,0,1,37,262,701,3172
4702921684,2016-05-11,9810,288,7.96,7.96,0,0.78,2.16,4.98,0,10,41,235,784,3069
4702921684,2016-05-12,2752,70,2.23,2.23,0,0,0,2.23,0,0,0,68,241,1240
5553957443,2016-04-12,11596,311,7.57,7.57,0,1.37,0.79,5.41,0,19,13,277,767,2026
5553957443,2016-04-13,4832,228,3.16,3.16,0,0,0,3.16,0,0,0,226,647,1718
5553957443,2016-04-14,17022,360,11.12,11.12,0,4,2.45,4.67,0,61,41,256,693,2324
5553957443,2016-04-15,16556,337,10.86,10.86,0,4.16,1.98,4.71,0,58,38,239,689,2254
5553957443,2016-04-16,5771,290,3.77,3.77,0,0,0,3.77,0,0,0,288,521,1831
5553957443,2016-04-17,655,48,0.43,0.43,0,0,0,0.43,0,0,0,46,943,1397
5553957443,2016-04-18,3727,208,2.43,2.43,0,0,0,2.43,0,0,0,206,622,1683
5553957443,2016-04-19,15482,348,10.11,10.11,0,4.28,1.66,4.18,0,69,28,249,756,2284
5553957443,2016-04-20,2713,150,1.77,1.77,0,0,0,1.77,0,0,0,148,598,1570
5553957443,2016-04-21,12346,268,8.06,8.06,0,2.95,2.16,2.96,0,47,42,177,801,2066
5553957443,2016-04-22,11682,313,7.63,7.63,0,1.38,0.63,5.6,0,25,16,270,781,2105
5553957443,2016-04-23,4112,274,2.69,2.69,0,0,0,2.68,0,0,0,272,443,1776
5553957443,2016-04-24,1807,106,1.18,1.18,0,0,0,1.18,0,0,0,104,582,1507
5553957443,2016-04-25,10946,265,7.19,7.19,0,2.93,0.57,3.69,0,51,11,201,732,2033
